,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,water_equiv_snowfall,station_pressure,sealevel_pressure,wind_speed,wind_direction,avg_wind_speed,datetime,year,month,day,wind_direction_cos,wind_direction_sin,TS,GR,RA,DZ,SN,FG,BR,HZ,FU,SQ,MI,BC,VC,FG+,MD
114,1,91,71,81.0,10.0,70,72.0,0.0,16.0,418,1931,0.15,29.29,30.02,7.5,240,8.8,2007-06-27,2007,6,27,-0.5000000000000004,-0.8660254037844385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,2,89,71,80.0,10.0,69,72.0,0.0,15.0,418,1931,0.35,29.36,30.0,7.9,240,8.5,2007-06-27,2007,6,27,-0.5000000000000004,-0.8660254037844385,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
116,1,74,58,66.0,-5.0,55,60.0,0.0,1.0,419,1931,0.0,29.41,30.09,11.9,30,12.5,2007-06-28,2007,6,28,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,2,73,61,67.0,-5.0,56,61.0,0.0,2.0,419,1931,0.0,29.43,30.07,12.2,20,13.3,2007-06-28,2007,6,28,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,1,70,56,63.0,-8.0,55,59.0,2.0,0.0,419,1931,0.0,29.41,30.13,7.6,20,8.3,2007-06-29,2007,6,29,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,2,71,56,64.0,-8.0,56,60.0,1.0,0.0,419,1931,0.0,29.47,30.11,7.4,20,8.2,2007-06-29,2007,6,29,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,79,54,67.0,-5.0,46,56.0,0.0,2.0,419,1931,0.0,29.41,30.13,4.9,30,5.8,2007-06-30,2007,6,30,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,2,77,58,68.0,-5.0,49,58.0,0.0,3.0,419,1931,0.0,29.46,30.11,5.1,40,6.2,2007-06-30,2007,6,30,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,1,75,54,65.0,-7.0,52,58.0,0.0,0.0,420,1931,0.0,29.51,30.23,8.6,40,8.6,2007-07-01,2007,7,1,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,2,76,61,69.0,-7.0,51,59.0,0.0,4.0,420,1931,0.0,29.56,30.21,9.5,40,9.7,2007-07-01,2007,7,1,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,1,79,53,66.0,-6.0,50,58.0,0.0,1.0,420,1931,0.0,29.49,30.22,5.9,140,8.1,2007-07-02,2007,7,2,-0.7660444431189779,0.6427876096865395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,2,77,58,68.0,-6.0,50,59.0,0.0,3.0,420,1931,0.0,29.55,30.21,7.4,120,8.5,2007-07-02,2007,7,2,-0.4999999999999998,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,1,83,60,72.0,0.0,57,63.0,0.0,7.0,421,1931,0.4,29.31,30.06,6.7,210,7.3,2007-07-03,2007,7,3,-0.8660254037844386,-0.5000000000000001,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
127,2,83,63,73.0,0.0,56,63.0,0.0,8.0,421,1931,0.09,29.38,30.05,6.4,210,7.4,2007-07-03,2007,7,3,-0.8660254037844386,-0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,1,86,67,77.0,5.0,65,69.0,0.0,12.0,422,1930,0.16,29.18,29.9,4.6,270,8.2,2007-07-04,2007,7,4,-1.8369701987210297e-16,-1.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
129,2,84,67,76.0,5.0,65,69.0,0.0,11.0,422,1930,0.66,29.23,29.88,3.1,250,8.8,2007-07-04,2007,7,4,-0.3420201433256694,-0.9396926207859082,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
130,1,89,71,80.0,8.0,60,67.0,0.0,15.0,422,1930,0.0,29.24,29.94,6.4,310,8.1,2007-07-05,2007,7,5,0.6427876096865393,-0.7660444431189781,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
131,2,88,70,79.0,8.0,60,67.0,0.0,14.0,422,1930,0.0,29.29,29.92,4.3,330,6.9,2007-07-05,2007,7,5,0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
132,1,86,66,76.0,4.0,57,64.0,0.0,11.0,423,1930,0.0,29.32,30.03,3.2,50,5.5,2007-07-06,2007,7,6,0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,2,84,68,76.0,4.0,57,65.0,0.0,11.0,423,1930,0.0,29.38,30.01,3.3,70,5.5,2007-07-06,2007,7,6,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,1,90,64,77.0,5.0,63,69.0,0.0,12.0,423,1930,0.0,29.18,29.91,8.4,220,8.6,2007-07-07,2007,7,7,-0.766044443118978,-0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,2,88,68,78.0,5.0,62,68.0,0.0,13.0,423,1930,0.0,29.24,29.9,7.4,230,8.1,2007-07-07,2007,7,7,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,1,94,75,85.0,12.0,67,72.0,0.0,20.0,424,1929,0.0,29.05,29.77,12.9,240,13.1,2007-07-08,2007,7,8,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,2,93,75,84.0,12.0,67,72.0,0.0,19.0,424,1929,0.0,29.12,29.76,12.6,230,12.7,2007-07-08,2007,7,8,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,1,94,70,82.0,9.0,66,70.0,0.0,17.0,425,1929,0.3,29.11,29.8,4.9,240,8.8,2007-07-09,2007,7,9,-0.5000000000000004,-0.8660254037844385,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
139,2,93,72,83.0,9.0,67,71.0,0.0,18.0,425,1929,0.24,29.16,29.79,4.8,230,8.8,2007-07-09,2007,7,9,-0.6427876096865395,-0.7660444431189779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140,1,89,69,79.0,6.0,67,70.0,0.0,14.0,425,1929,0.43,29.06,29.77,8.6,230,10.5,2007-07-10,2007,7,10,-0.6427876096865395,-0.7660444431189779,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
141,2,89,70,80.0,6.0,67,71.0,0.0,15.0,425,1929,0.08,29.13,29.76,8.2,230,10.2,2007-07-10,2007,7,10,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
142,1,77,62,70.0,-3.0,51,59.0,0.0,5.0,426,1928,0.0,29.23,29.93,8.8,300,10.9,2007-07-11,2007,7,11,0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143,2,77,63,70.0,-3.0,51,59.0,0.0,5.0,426,1928,0.0,29.28,29.92,9.1,300,11.2,2007-07-11,2007,7,11,0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,1,80,61,71.0,-2.0,51,59.0,0.0,6.0,427,1928,0.0,29.22,29.93,9.4,290,11.1,2007-07-12,2007,7,12,0.34202014332566816,-0.9396926207859085,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145,2,80,60,70.0,-2.0,51,60.0,0.0,5.0,427,1928,0.0,29.28,29.92,10.0,280,11.4,2007-07-12,2007,7,12,0.17364817766692997,-0.9848077530122081,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,1,78,58,68.0,-5.0,52,58.0,0.0,3.0,428,1927,0.0,29.26,29.98,1.4,10,5.3,2007-07-13,2007,7,13,0.984807753012208,0.17364817766693033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,2,74,59,67.0,-5.0,53,59.0,0.0,2.0,428,1927,0.0,29.33,29.98,2.0,70,5.8,2007-07-13,2007,7,13,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,1,84,61,73.0,0.0,55,62.0,0.0,8.0,428,1927,0.0,29.08,29.79,8.3,260,13.2,2007-07-14,2007,7,14,-0.17364817766693033,-0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149,2,85,62,74.0,0.0,55,62.0,0.0,9.0,428,1927,0.0,29.14,29.79,8.4,250,13.9,2007-07-14,2007,7,14,-0.3420201433256694,-0.9396926207859082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,1,82,60,71.0,-3.0,53,61.0,0.0,6.0,429,1926,0.0,29.19,29.89,2.1,290,4.9,2007-07-15,2007,7,15,0.34202014332566816,-0.9396926207859085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,2,80,64,72.0,-3.0,52,61.0,0.0,7.0,429,1926,0.0,29.25,29.88,1.2,90,6.5,2007-07-15,2007,7,15,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152,1,82,65,74.0,0.0,60,65.0,0.0,9.0,430,1925,0.39,29.25,29.96,4.4,240,5.2,2007-07-16,2007,7,16,-0.5000000000000004,-0.8660254037844385,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
153,2,82,66,74.0,0.0,60,65.0,0.0,9.0,430,1925,0.07,29.31,29.94,5.6,230,6.6,2007-07-16,2007,7,16,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,1,83,68,76.0,2.0,66,69.0,0.0,11.0,431,1925,0.11,29.18,29.9,5.2,230,6.5,2007-07-17,2007,7,17,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
155,2,83,69,76.0,2.0,65,69.0,0.0,11.0,431,1925,0.11,29.24,29.89,6.3,230,7.4,2007-07-17,2007,7,17,-0.6427876096865395,-0.7660444431189779,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
156,1,85,69,77.0,3.0,68,71.0,0.0,12.0,432,1924,1.55,29.11,29.84,9.1,240,10.1,2007-07-18,2007,7,18,-0.5000000000000004,-0.8660254037844385,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
157,2,85,69,77.0,3.0,69,71.0,0.0,12.0,432,1924,0.92,29.18,29.83,10.3,240,10.6,2007-07-18,2007,7,18,-0.5000000000000004,-0.8660254037844385,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
158,1,83,63,73.0,-1.0,63,66.0,0.0,8.0,433,1923,0.16,29.21,29.9,7.0,10,11.9,2007-07-19,2007,7,19,0.984807753012208,0.17364817766693033,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
159,2,82,63,73.0,-1.0,62,66.0,0.0,8.0,433,1923,0.01,29.26,29.88,7.7,360,14.4,2007-07-19,2007,7,19,1.0,-2.4492935982947064e-16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
160,1,75,58,67.0,-7.0,53,59.0,0.0,2.0,433,1923,0.0,29.44,30.14,8.6,30,9.1,2007-07-20,2007,7,20,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161,2,74,62,68.0,-7.0,52,59.0,0.0,3.0,433,1923,0.0,29.49,30.12,11.3,40,11.5,2007-07-20,2007,7,20,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,1,74,58,66.0,-8.0,52,58.0,0.0,1.0,434,1922,0.0,29.51,30.22,6.5,30,7.4,2007-07-21,2007,7,21,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,2,75,58,67.0,-8.0,52,59.0,0.0,2.0,434,1922,0.0,29.57,30.21,5.8,40,7.4,2007-07-21,2007,7,21,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,1,81,58,70.0,-4.0,55,61.0,0.0,5.0,435,1921,0.0,29.49,30.21,1.7,160,3.3,2007-07-22,2007,7,22,-0.9396926207859083,0.3420201433256689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,2,81,61,71.0,-4.0,54,61.0,0.0,6.0,435,1921,0.0,29.54,30.2,1.9,180,3.5,2007-07-22,2007,7,22,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,1,83,60,72.0,-2.0,55,63.0,0.0,7.0,436,1920,0.0,29.37,30.1,3.2,90,4.0,2007-07-23,2007,7,23,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,2,82,63,73.0,-2.0,55,63.0,0.0,8.0,436,1920,0.0,29.42,30.09,2.9,120,3.9,2007-07-23,2007,7,23,-0.4999999999999998,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,1,82,65,74.0,0.0,58,64.0,0.0,9.0,437,1919,0.0,29.32,30.04,3.1,200,5.2,2007-07-24,2007,7,24,-0.9396926207859084,-0.34202014332566866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,2,82,65,74.0,0.0,57,64.0,0.0,9.0,437,1919,0.0,29.38,30.03,1.1,210,4.9,2007-07-24,2007,7,24,-0.8660254037844386,-0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,1,85,71,78.0,4.0,61,67.0,0.0,13.0,438,1918,0.0,29.29,30.0,5.8,250,6.6,2007-07-25,2007,7,25,-0.3420201433256694,-0.9396926207859082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,2,83,70,77.0,4.0,60,66.0,0.0,12.0,438,1918,0.0,29.35,29.99,6.4,230,7.0,2007-07-25,2007,7,25,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
172,1,83,66,75.0,1.0,65,68.0,0.0,10.0,439,1918,0.19,29.19,29.92,7.2,220,9.4,2007-07-26,2007,7,26,-0.766044443118978,-0.6427876096865393,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
173,2,84,64,74.0,1.0,65,68.0,0.0,9.0,439,1918,0.89,29.25,29.91,7.2,220,9.9,2007-07-26,2007,7,26,-0.766044443118978,-0.6427876096865393,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
174,1,83,70,77.0,3.0,68,70.0,0.0,12.0,440,1917,0.17,29.11,29.82,3.0,30,7.9,2007-07-27,2007,7,27,0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
175,2,83,70,77.0,3.0,67,70.0,0.0,12.0,440,1917,0.04,29.16,29.8,1.2,360,8.1,2007-07-27,2007,7,27,1.0,-2.4492935982947064e-16,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
176,1,80,66,73.0,-1.0,65,68.0,0.0,8.0,441,1916,0.0,29.23,29.93,10.0,30,10.2,2007-07-28,2007,7,28,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
177,2,80,70,75.0,-1.0,65,68.0,0.0,10.0,441,1916,0.0,29.28,29.91,10.6,30,10.7,2007-07-28,2007,7,28,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
178,1,85,63,74.0,0.0,57,64.0,0.0,9.0,442,1915,0.0,29.28,29.99,4.8,50,5.7,2007-07-29,2007,7,29,0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,2,85,67,76.0,0.0,56,64.0,0.0,11.0,442,1915,0.0,29.34,29.97,6.3,50,6.9,2007-07-29,2007,7,29,0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,1,89,62,76.0,2.0,55,64.0,0.0,11.0,443,1914,0.0,29.33,30.03,3.8,60,4.3,2007-07-30,2007,7,30,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,2,86,65,76.0,2.0,57,65.0,0.0,11.0,443,1914,0.0,29.39,30.01,3.1,60,4.6,2007-07-30,2007,7,30,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
182,1,91,68,80.0,6.0,61,68.0,0.0,15.0,444,1913,0.0,29.33,30.04,3.3,40,4.9,2007-07-31,2007,7,31,0.766044443118978,0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,2,89,69,79.0,6.0,60,68.0,0.0,14.0,444,1913,0.0,29.39,30.02,4.0,70,5.0,2007-07-31,2007,7,31,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,1,92,69,81.0,8.0,62,69.0,0.0,16.0,445,1911,0.0,29.29,30.0,3.5,90,4.1,2007-08-01,2007,8,1,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185,2,91,69,80.0,8.0,63,70.0,0.0,15.0,445,1911,0.0,29.34,29.98,2.1,130,3.7,2007-08-01,2007,8,1,-0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,1,91,70,81.0,8.0,66,71.0,0.0,16.0,446,1910,0.0,29.26,29.97,5.5,260,5.9,2007-08-02,2007,8,2,-0.17364817766693033,-0.984807753012208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187,2,91,73,82.0,8.0,66,72.0,0.0,17.0,446,1910,0.0,29.31,29.95,6.5,230,7.2,2007-08-02,2007,8,2,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
188,1,90,69,80.0,7.0,56,66.0,0.0,15.0,447,1909,0.0,29.31,30.02,2.7,30,5.7,2007-08-03,2007,8,3,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,2,88,73,81.0,7.0,58,67.0,0.0,16.0,447,1909,0.0,29.36,30.0,3.3,60,5.8,2007-08-03,2007,8,3,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,1,81,64,73.0,0.0,58,64.0,0.0,8.0,448,1908,0.03,29.31,30.03,5.7,80,6.1,2007-08-04,2007,8,4,0.17364817766693041,0.984807753012208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191,2,81,68,75.0,0.0,58,65.0,0.0,10.0,448,1908,0.02,29.36,30.01,5.9,90,6.6,2007-08-04,2007,8,4,6.123233995736766e-17,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,1,88,67,78.0,5.0,71,73.0,0.0,13.0,449,1907,1.43,29.08,29.81,5.4,210,9.6,2007-08-05,2007,8,5,-0.8660254037844386,-0.5000000000000001,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
193,2,88,68,78.0,5.0,71,72.0,0.0,13.0,449,1907,0.97,29.15,29.79,7.0,220,10.2,2007-08-05,2007,8,5,-0.766044443118978,-0.6427876096865393,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
194,1,88,74,81.0,8.0,72,74.0,0.0,16.0,450,1906,0.26,29.13,29.83,1.6,100,4.9,2007-08-06,2007,8,6,-0.1736481776669303,0.984807753012208,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
195,2,85,75,80.0,8.0,72,74.0,0.0,15.0,450,1906,0.05,29.17,29.81,2.6,100,4.6,2007-08-06,2007,8,6,-0.1736481776669303,0.984807753012208,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
196,1,91,72,82.0,9.0,73,76.0,0.0,17.0,451,1904,1.31,29.06,29.76,6.2,250,9.0,2007-08-07,2007,8,7,-0.3420201433256694,-0.9396926207859082,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
197,2,92,73,83.0,9.0,73,76.0,0.0,18.0,451,1904,0.06,29.11,29.74,6.3,240,8.8,2007-08-07,2007,8,7,-0.5000000000000004,-0.8660254037844385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198,1,87,73,80.0,7.0,71,73.0,0.0,15.0,452,1903,0.06,29.13,29.83,3.0,30,6.9,2007-08-08,2007,8,8,0.8660254037844387,0.49999999999999994,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
199,2,87,74,81.0,7.0,72,74.0,0.0,16.0,452,1903,0.09,29.18,29.81,1.5,40,6.4,2007-08-08,2007,8,8,0.766044443118978,0.6427876096865393,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
200,1,84,72,78.0,5.0,71,73.0,0.0,13.0,453,1902,0.05,29.13,29.84,2.5,290,6.0,2007-08-09,2007,8,9,0.34202014332566816,-0.9396926207859085,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,2,85,73,79.0,5.0,71,73.0,0.0,14.0,453,1902,0.46,29.19,29.82,3.1,270,6.3,2007-08-09,2007,8,9,-1.8369701987210297e-16,-1.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
202,1,86,70,78.0,5.0,68,72.0,0.0,13.0,454,1900,0.0,29.26,29.96,4.5,20,5.9,2007-08-10,2007,8,10,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203,2,86,73,80.0,5.0,69,72.0,0.0,15.0,454,1900,0.0,29.32,29.94,3.0,60,5.4,2007-08-10,2007,8,10,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
204,1,89,67,78.0,5.0,65,70.0,0.0,13.0,455,1859,0.0,29.31,30.02,3.2,190,3.9,2007-08-11,2007,8,11,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
205,2,88,68,78.0,5.0,65,70.0,0.0,13.0,455,1859,0.0,29.38,30.0,3.1,200,3.9,2007-08-11,2007,8,11,-0.9396926207859084,-0.34202014332566866,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
206,1,88,67,78.0,5.0,67,71.0,0.0,13.0,456,1858,0.29,29.34,30.06,1.7,60,5.4,2007-08-12,2007,8,12,0.5000000000000001,0.8660254037844386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,2,87,68,78.0,5.0,67,70.0,0.0,13.0,456,1858,0.23,29.4,30.04,1.9,60,6.6,2007-08-12,2007,8,12,0.5000000000000001,0.8660254037844386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,1,81,65,73.0,0.0,57,64.0,0.0,8.0,457,1856,0.0,29.39,30.11,6.2,60,6.9,2007-08-13,2007,8,13,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209,2,80,69,75.0,0.0,54,63.0,0.0,10.0,457,1856,0.0,29.44,30.08,6.9,80,7.7,2007-08-13,2007,8,13,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
210,1,84,65,75.0,3.0,67,70.0,0.0,10.0,458,1855,0.41,29.23,29.93,5.9,250,8.0,2007-08-14,2007,8,14,-0.3420201433256694,-0.9396926207859082,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
211,2,84,65,75.0,3.0,66,69.0,0.0,10.0,458,1855,0.45,29.29,29.92,6.4,230,9.0,2007-08-14,2007,8,14,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
212,1,80,71,76.0,4.0,67,70.0,0.0,11.0,459,1854,0.23,29.17,29.89,3.4,70,5.8,2007-08-15,2007,8,15,0.3420201433256688,0.9396926207859083,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
213,2,81,72,77.0,4.0,69,71.0,0.0,12.0,459,1854,0.83,29.23,29.87,4.9,60,7.1,2007-08-15,2007,8,15,0.5000000000000001,0.8660254037844386,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
214,1,77,65,71.0,-1.0,64,67.0,0.0,6.0,500,1852,0.0,29.28,29.97,3.6,10,5.7,2007-08-16,2007,8,16,0.984807753012208,0.17364817766693033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,2,77,67,72.0,-1.0,65,68.0,0.0,7.0,500,1852,0.0,29.33,29.95,3.5,10,5.7,2007-08-16,2007,8,16,0.984807753012208,0.17364817766693033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
216,1,79,60,70.0,-2.0,54,61.0,0.0,5.0,501,1851,0.0,29.41,30.1,5.9,320,6.8,2007-08-17,2007,8,17,0.7660444431189778,-0.6427876096865396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,2,80,65,73.0,-2.0,54,62.0,0.0,8.0,501,1851,0.0,29.46,30.08,6.1,310,7.4,2007-08-17,2007,8,17,0.6427876096865393,-0.7660444431189781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218,1,68,59,64.0,-8.0,54,58.0,1.0,0.0,502,1849,0.09,29.44,30.16,6.4,120,8.1,2007-08-18,2007,8,18,-0.4999999999999998,0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
219,2,69,60,65.0,-8.0,54,58.0,0.0,0.0,502,1849,0.42,29.48,30.15,6.1,130,7.0,2007-08-18,2007,8,18,-0.6427876096865394,0.766044443118978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220,1,68,62,65.0,-6.0,62,64.0,0.0,0.0,503,1848,1.33,29.24,29.99,6.0,100,7.4,2007-08-19,2007,8,19,-0.1736481776669303,0.984807753012208,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
221,2,69,62,66.0,-6.0,63,64.0,0.0,1.0,503,1848,1.33,29.3,29.98,5.5,100,7.5,2007-08-19,2007,8,19,-0.1736481776669303,0.984807753012208,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
222,1,78,68,73.0,2.0,68,69.0,0.0,8.0,504,1846,0.91,29.15,29.87,0.5,120,5.7,2007-08-20,2007,8,20,-0.4999999999999998,0.8660254037844387,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
223,2,76,68,72.0,2.0,69,70.0,0.0,7.0,504,1846,0.48,29.21,29.85,2.4,200,5.9,2007-08-20,2007,8,20,-0.9396926207859084,-0.34202014332566866,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
224,1,87,69,78.0,7.0,70,72.0,0.0,13.0,505,1845,0.0,29.21,29.91,3.8,180,6.0,2007-08-21,2007,8,21,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
225,2,85,69,77.0,7.0,70,72.0,0.0,12.0,505,1845,0.01,29.26,29.89,3.5,170,6.0,2007-08-21,2007,8,21,-0.984807753012208,0.17364817766693028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
226,1,90,69,80.0,9.0,71,73.0,0.0,15.0,506,1843,0.37,29.23,29.94,5.3,210,9.5,2007-08-22,2007,8,22,-0.8660254037844386,-0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,2,90,70,80.0,9.0,70,73.0,0.0,15.0,506,1843,0.88,29.29,29.93,5.1,210,8.4,2007-08-22,2007,8,22,-0.8660254037844386,-0.5000000000000001,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
228,1,87,69,78.0,7.0,69,71.0,0.0,13.0,508,1842,2.35,29.15,29.87,9.6,210,11.7,2007-08-23,2007,8,23,-0.8660254037844386,-0.5000000000000001,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
